source,biopolymer_type,material_composition,ha_wt_pct,pore_size_um,porosity_pct,printing_method,layer_thickness_um,density_g_cm3,compressive_strength_MPa,elastic_modulus_MPa,degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score,data_provenance
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (20wt% HA),20,262.62,42.83,SLA,138.24,0.884,45.09,5333.5,0.188,54.43,35.27,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,161.64,42.69,freeze drying,324.79,1.155,60.39,10393.3,7.097,74.37,29.79,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,497.34,72.07,electrospinning,320.72,0.377,1.27,10.0,6.44,58.56,46.54,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,161.34,43.14,salt leaching,315.08,0.768,4.84,46.4,6.003,56.05,47.02,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,550.77,83.91,salt leaching,251.0,0.184,2.23,9.8,0.294,57.05,50.89,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,448.82,72.91,salt leaching,380.47,0.388,11.94,879.8,1.528,61.36,77.59,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,484.09,71.03,FDM,397.2,0.332,6.96,32.7,0.308,69.98,68.83,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,665.83,32.45,freeze drying,274.61,1.15,62.91,8186.7,2.377,48.14,34.76,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,320.0,34.01,freeze drying,148.66,1.039,36.61,4454.4,1.954,67.78,43.32,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,628.57,54.35,salt leaching,390.65,0.653,30.63,2791.1,1.178,61.76,49.03,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,656.51,72.03,freeze drying,125.23,0.375,7.09,170.8,3.574,63.99,80.21,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,353.4,69.36,SLA,229.45,0.518,20.99,1203.8,7.538,59.93,55.23,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,313.7,68.83,SLA,236.08,0.446,14.87,1302.9,1.299,75.49,65.97,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (10wt% HA),10,334.78,42.99,electrospinning,141.23,0.767,29.73,2899.7,0.24,61.75,40.89,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (20wt% HA),20,474.46,81.01,freeze drying,386.49,0.325,6.39,699.6,7.546,78.72,61.18,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,228.86,38.85,electrospinning,193.34,1.017,36.82,5253.6,1.893,60.7,42.46,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,526.5,83.24,SLS,388.72,0.256,7.84,111.5,8.602,50.65,56.32,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,241.66,43.49,FDM,160.69,0.791,13.71,1046.6,1.656,70.87,72.75,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,311.79,54.34,SLS,315.63,0.759,24.99,3711.1,1.971,69.72,65.32,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (10wt% HA),10,328.85,77.76,electrospinning,313.63,0.338,7.32,581.7,4.441,80.46,83.21,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (10wt% HA),10,350.68,88.02,SLS,269.3,0.161,3.09,130.0,0.322,64.31,85.11,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,253.82,42.52,SLS,123.72,0.877,37.43,5093.5,1.123,49.6,41.15,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,585.15,60.48,salt leaching,155.61,0.622,14.47,1879.7,2.429,64.61,60.01,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,652.04,36.77,SLS,104.06,0.847,24.14,712.4,3.334,46.05,39.37,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,257.27,85.99,SLS,399.31,0.188,2.69,41.0,4.167,69.15,71.67,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (10wt% HA),10,629.4,76.61,FDM,164.05,0.335,9.75,655.6,1.463,57.09,61.92,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,480.28,31.8,salt leaching,319.26,0.921,6.18,79.0,5.772,50.95,47.72,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,137.27,62.94,SLS,379.76,0.747,32.95,3824.6,7.973,61.96,40.47,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (15wt% HA),15,393.4,83.35,SLS,238.2,0.241,5.61,423.2,0.314,55.89,77.46,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin,Gelatin,0,658.93,82.18,electrospinning,303.01,0.241,0.82,4.8,8.394,64.95,28.52,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (15wt% HA),15,437.93,57.18,SLS,220.09,0.69,22.28,2709.3,2.961,54.99,50.91,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,585.48,72.02,freeze drying,344.1,0.507,22.63,2003.8,1.193,71.34,60.43,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA,PLA,0,174.23,31.52,SLA,356.9,0.849,32.04,1754.4,0.926,51.45,42.44,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL,PCL,0,454.61,55.53,freeze drying,168.01,0.509,10.52,83.7,0.294,76.17,73.25,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (30wt% HA),30,695.94,35.21,SLA,372.53,1.225,48.74,10086.2,4.894,48.62,19.44,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,96.61,84.39,freeze drying,293.46,0.209,3.41,52.0,4.843,63.71,59.33,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,613.08,79.63,SLA,304.87,0.321,5.06,434.1,2.591,62.43,69.95,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,454.1,83.62,SLS,152.29,0.229,2.3,77.2,2.685,68.7,82.17,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,342.4,37.75,SLS,126.13,0.952,48.66,1548.2,5.936,45.82,38.4,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,456.42,41.25,FDM,336.37,0.953,55.08,7749.9,1.128,53.02,34.98,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,325.78,37.48,freeze drying,206.27,0.954,56.44,5902.9,1.069,71.41,41.31,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (15wt% HA),15,601.92,69.97,electrospinning,230.42,0.458,16.66,1602.2,1.213,59.59,53.63,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (10wt% HA),10,210.09,37.86,SLA,390.96,0.945,42.05,4773.3,2.708,49.83,44.14,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (30wt% HA),30,456.61,36.37,SLA,176.13,1.154,78.9,11373.9,1.042,55.35,40.44,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (30wt% HA),30,194.16,67.88,SLS,320.28,0.607,17.01,2716.7,7.293,70.41,59.91,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (10wt% HA),10,638.14,69.37,electrospinning,172.67,0.412,11.12,954.9,0.302,52.93,60.35,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan,Chitosan,0,503.88,46.29,FDM,247.53,0.752,11.74,950.4,2.039,53.41,65.2,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,280.85,69.19,electrospinning,104.07,0.471,18.51,289.5,7.807,73.53,69.35,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (30wt% HA),30,433.96,53.96,electrospinning,316.03,0.928,43.44,5990.9,7.28,70.65,34.94,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,575.55,64.12,electrospinning,381.04,0.607,22.59,1361.1,9.161,54.94,37.52,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (10wt% HA),10,248.4,49.8,electrospinning,270.87,0.768,14.79,2020.1,6.095,63.99,47.02,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,194.61,51.47,FDM,243.15,0.807,21.62,4133.8,1.795,76.64,60.85,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLA/HA,PLA/HA (20wt% HA),20,387.6,82.01,electrospinning,140.79,0.292,8.05,590.2,1.57,72.91,93.24,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,409.83,54.21,salt leaching,294.18,0.779,35.21,3537.6,3.303,59.04,51.05,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,453.2,34.79,SLA,331.15,0.874,25.45,834.5,3.318,49.9,48.22,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (20wt% HA),20,374.6,62.09,SLS,263.41,0.663,21.39,2701.3,1.961,70.13,69.46,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (30wt% HA),30,151.48,48.53,salt leaching,127.51,0.973,32.47,6812.8,6.534,71.21,37.3,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Gelatin/HA,Gelatin/HA (10wt% HA),10,157.31,40.9,FDM,113.7,0.904,16.93,3272.9,4.72,57.56,43.57,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,362.78,63.78,salt leaching,376.5,0.613,22.62,1358.0,7.131,80.17,57.02,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,552.76,62.69,SLS,248.92,0.631,28.12,1728.5,8.938,58.86,35.79,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PCL/HA,PCL/HA (15wt% HA),15,344.51,83.43,SLS,397.18,0.24,4.58,420.7,0.29,63.37,82.84,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA,PLGA,0,538.25,32.26,freeze drying,392.52,0.908,25.26,897.6,2.971,48.13,51.81,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (30wt% HA),30,432.97,51.49,SLS,214.05,0.934,40.95,6244.8,2.018,65.89,48.57,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,179.88,39.69,SLA,224.06,0.923,43.11,1245.0,6.011,49.88,28.16,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (20wt% HA),20,601.11,81.0,freeze drying,329.04,0.333,8.21,713.2,2.383,66.66,70.36,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA/HA,PGA/HA (10wt% HA),10,664.1,82.48,SLA,187.65,0.296,8.16,351.4,7.909,56.67,62.65,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (20wt% HA),20,445.23,85.68,SLA,325.89,0.244,6.14,442.2,3.839,62.71,72.83,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (10wt% HA),10,243.55,82.62,electrospinning,257.75,0.274,4.72,388.9,2.251,67.97,88.21,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,Chitosan/HA,Chitosan/HA (15wt% HA),15,528.23,37.7,SLA,317.06,1.036,38.62,7142.5,1.794,55.69,41.54,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PGA,PGA,0,144.24,44.95,freeze drying,102.39,0.842,35.47,1043.3,6.492,69.77,38.98,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
SYNTHETIC_GIBSON_ASHBY_PLUS_HEURISTIC,PLGA/HA,PLGA/HA (10wt% HA),10,608.01,48.08,SLS,204.32,0.79,30.45,3025.0,3.18,46.24,40.07,"compressive_strength_MPa,elastic_modulus_MPa=physics(Gibson-Ashby); degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score=heuristic_literature_informed"
